content,label,width,height,x_1,y_1,x_2,y_2,x_11,y_11,x_22,y_22,notes,extras
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/fac9f4e6-c4b9-4872-86da-79d58ea2adc5___5273.jpg.jpeg,number_plate,600,337,0.6883333333333334,0.42729970326409494,0.8666666666666667,0.5519287833827893,0.16166666666666665,0.6320474777448071,0.31,0.7270029673590505,,"null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/dfebb432-82cd-4154-b919-0d8be2c0d85a___5e4697c6f639f3f341b2feb170d72795af3fc998.jpg.jpeg,number_plate,500,378,0.29,0.5291005291005291,0.65,0.6613756613756614,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/b176b317-68a9-4c38-ac39-55e5244c9b9c___60653.jpg.jpeg,number_plate,927,309,0.4886731391585761,0.3559870550161812,0.8910463861920173,0.7831715210355987,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/581e2224-3640-4bad-9d90-c2076a9f64f4___617609.jpg.jpeg,number_plate,452,274,0.3407079646017699,0.5072992700729927,0.6592920353982301,0.708029197080292,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/b15fe5a9-a8c3-498a-88d4-aee947949ae8___71927d1227088408-high-security-registration-plates-hsrp-india-dsc00161.jpg.jpeg,number_plate,1024,768,0.5458984375,0.5950520833333334,0.828125,0.7044270833333334,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/3515f71d-cdd6-4050-ae68-7b7afd4c0a11___8.jpeg,number_plate,445,349,0.14606741573033707,0.3954154727793696,0.797752808988764,0.7163323782234957,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/0369b20e-b432-4409-90f9-2420877aa386___8151536c79159a1557421da5f27f9f0e.jpg.jpeg,number_plate,480,480,0.6979166666666666,0.6354166666666666,0.9833333333333333,0.7645833333333333,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/6d69b523-72b7-4be9-a79f-428ef8148dcd___81auoS-H8eL._SX425_.jpg.jpeg,number_plate,425,290,0.2211764705882353,0.16206896551724137,0.8470588235294118,0.7655172413793103,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/dc8bb609-7086-431b-9c8b-9520975dabd2___822716205_6_1080x720_maruti-suzuki-ciaz-make-year-2014-petrol-.jpg.jpeg,number_plate,500,281,0.4,0.4697508896797153,0.688,0.6370106761565836,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/a2d49f53-4121-4627-b5d9-069f8b2f8490___840256171_1_1080x720_maruti-suzuki-wagon-r-vxi-with-abs-minor-2014-petrol-erode.jpg.jpeg,number_plate,371,396,0.2776280323450135,0.5277777777777778,0.6954177897574124,0.696969696969697,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/10c96324-3452-43e2-aa68-c8ae7d3c1b6e___844874771_1_1080x720_maruti-suzuki-wagon-r-vxi-bs-iii-2014-petrol-.jpg.jpeg,number_plate,500,457,0.292,0.5120350109409191,0.728,0.6936542669584245,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/6f680368-4a15-464a-b314-7f9cd0f3db11___91852d1232463201-high-security-registration-plates-hsrp-india-num1.jpg.jpeg,number_plate,441,363,0.45351473922902497,0.509641873278237,0.8163265306122449,0.7245179063360881,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/2af8ed43-b164-450f-983f-40166b36f4e8___96118762.JPG.jpeg,number_plate,1800,1200,0.4360228198859006,0.5427872860635696,0.5998370008149959,0.6185819070904646,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/171198e7-0780-4930-9acb-482f338f457f___96118768.JPG.jpeg,number_plate,1800,1200,0.5615321923390383,0.47555012224938875,0.7921760391198044,0.6210268948655256,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/e69f33fd-730a-46f3-9d99-edde32847161___995920d1349421647-cappuccino-beige-czech-tank-here-my-skoda-laura-2-0-elegance-mt-20121005_121433.jpg.jpeg,number_plate,2285,1714,0.3700081499592502,0.46956521739130436,0.6968215158924206,0.5728260869565217,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/1f0a7fe8-ac9b-4b54-9d55-e11f34f9f98b___9f6521b2ddb7b8e40ffd510966ffcca3.jpg.jpeg,number_plate,462,290,0.6796536796536796,0.3586206896551724,0.8311688311688312,0.5103448275862069,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/11ad2f1a-4cbd-4176-a4f5-3be001ec95a3___a4auto.com5140_.jpg.jpeg,number_plate,1000,562,0.606,0.5124555160142349,0.782,0.6298932384341637,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/50dfc8ce-e3e0-4856-aeba-2dcdf0fc2bec___Alto-Eco-India-rear-2.jpg.jpeg,number_plate,441,451,0.3424036281179138,0.7849223946784922,0.6870748299319728,0.9445676274944568,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/c8a79e91-8c48-42d0-9b80-137fd033493c___automakers-number-plates-nitin-gadkari_827x510_61522653557.jpg.jpeg,number_plate,377,244,0.15384615384615385,0.6147540983606558,0.4535809018567639,0.8442622950819673,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/59e121dc-ebc6-4e4c-ba88-7fe04b569218___Autopsyches-Skoda-Laura-6.jpg.jpeg,number_plate,740,490,0.3972972972972973,0.4326530612244898,0.6121621621621621,0.5387755102040817,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/d0be15f3-4b3e-42f6-88d5-2a7fe4360dbe___Baleno-Number-Plates-Design.jpg.jpeg,number_plate,959,959,0.3149113660062565,0.43795620437956206,0.6996871741397289,0.556830031282586,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/8e0b8c6f-850f-4918-983a-7fa110368d32___banner_4.png,number_plate,900,350,0.35,0.5514285714285714,0.6633333333333333,0.7657142857142857,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/2302b12c-3d74-4d6c-b376-ba8ab308a8c3___big_215451_1320738450.jpg.jpeg,number_plate,350,196,0.3514285714285714,0.5969387755102041,0.6314285714285715,0.8673469387755102,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/f3d775e6-d7b3-4af0-91bd-8550b3bc177f___bike-ind-number-plates-color-black-250x250.jpg.jpeg,number_plate,248,177,0.10483870967741936,0.3615819209039548,0.8629032258064516,0.8361581920903954,0.04838709677419355,0.096045197740113,1,0.2711864406779661,,"null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/351a22eb-bf0a-44d6-8b6d-5ffca753c261___bike-number-plate-500x500.jpg.jpeg,number_plate,500,291,0.202,0.4020618556701031,0.516,0.6563573883161512,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/60bd391b-484a-46e6-9032-c995f48eaf25___bike-number-plates-german-font-color-black-250x250.jpg.jpeg,number_plate,248,177,0.11693548387096774,0.2994350282485876,0.9193548387096774,0.9152542372881356,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/952e41c5-b741-4cfa-90cb-0961b7edf809___bike-number-plates-german-font-color-blue-250x250.jpg.jpeg,number_plate,248,177,0.0846774193548387,0.3163841807909605,0.9153225806451613,0.8700564971751412,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/e3f5fe39-d157-49fa-a0c9-b96ca1234a64___bike-scooter-number-plate-frame-rear-500x500.jpg.jpeg,number_plate,500,282,0.256,0.2624113475177305,0.722,0.7163120567375887,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/67c26428-55c5-4cc2-b556-6f4f61134d51___car-number-plate-india-peenya-1st-stage-bangalore-number-plate-manufacturers-56c3b.jpg.jpeg,number_plate,2592,1936,0.11572942135289324,0.0982532751091703,0.9038304808475958,0.3700873362445415,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/4bf56b2a-a0e7-4769-bafb-8c73f2d5600d___DC-Design-Polo-Cover.png,number_plate,660,322,0.4772727272727273,0.5714285714285714,0.6954545454545454,0.6863354037267081,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/2e23964b-ce59-4bcf-8c35-98f3a096a748___design-ind-number-plates-vijayanagar-bangalore-number-plate-dealers-2etqybj.jpg.jpeg,number_plate,750,562,0.016,0.1903914590747331,0.9293333333333333,0.7117437722419929,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/88294212-f11c-46a7-a91a-04c9da19efa6___DSC_8221-L.jpg.jpeg,number_plate,660,440,0.3484848484848485,0.425,0.4954545454545455,0.5659090909090909,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/d44f95e3-47df-415f-9359-cd2f1f27ad86___eecitmw.gif,number_plate,350,217,0.11142857142857143,0.17050691244239632,0.9028571428571428,0.8755760368663594,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/747e99a2-540a-4c35-b7fd-3889d6d391f1___fancy_light__bike_number_plate.jpg.jpeg,number_plate,622,379,0.06270096463022508,0.10290237467018469,0.9115755627009646,0.8970976253298153,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/125b5cda-9691-47aa-8e57-f6d8a8537d83___fancy_number_plates_in_india.jpg.jpeg,number_plate,498,313,0.08433734939759036,0.26198083067092653,0.8273092369477911,0.5942492012779552,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/4d07a3ac-d373-4d27-9335-a3d32d19afcf___Funny-Bike-Number-Plate-AK56.jpg.jpeg,number_plate,450,600,0.04666666666666667,0.2833333333333333,0.9155555555555556,0.665,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/5181fd64-3d1b-414d-b405-acb4c535c944___FZ163.jpg.jpeg,number_plate,800,600,0.06625,0.2966666666666667,0.92875,0.5416666666666666,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/39341d5e-4388-4c44-9faa-5173328eaa10___german-number-plate-punching-clapper-dies-supplier-500x500.jpg.jpeg,number_plate,500,375,0.044,0.13333333333333333,0.998,0.9653333333333334,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/c1d91c5e-128b-41d4-9f9d-ebfbef98b597___High_security_n15816.jpg.jpeg,number_plate,570,400,0.028070175438596492,0.3025,0.8421052631578947,0.71,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/f8a992cc-a1cc-4d68-88c1-bec1a46fc148___Honda-City-Number-Plates-Design.jpg.jpeg,number_plate,557,520,0.3339317773788151,0.6730769230769231,0.6858168761220825,0.8038461538461539,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/fcabfaf7-160a-44bc-a543-9faee4c1c4cd___Honda-Jazz-Front-Number-Plates-Designs.jpg.jpeg,number_plate,600,450,0.08,0.16444444444444445,0.9983333333333333,0.4177777777777778,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/7070d6ac-5425-4d33-a78e-a48c62d0fac5___Honda-Jazz-Number-Plate-Designs.jpg.jpeg,number_plate,600,450,0.19166666666666668,0.28,0.87,0.7244444444444444,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/e7a86597-7251-4e9b-9469-cd873fe6736f___Honda-Jazz-Number-Plates-Designs.jpg.jpeg,number_plate,600,450,0.2683333333333333,0.2577777777777778,0.7216666666666667,0.5533333333333333,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/074d85b8-42ec-4d17-9b8e-9e51ae060243___hqdefault.jpg.jpeg,number_plate,480,360,0.25625,0.36666666666666664,0.6791666666666667,0.6722222222222223,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/bcdc8b42-5dd4-48e2-8104-706440524bfe___hqdefault0.jpg.jpeg,number_plate,480,360,0.027083333333333334,0.17777777777777778,0.98125,0.44722222222222224,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/22dc6b5f-ff5d-4bb4-beb2-0f5fd9e75787___i10_Latest_Acrylic_Number_Plate.jpg.jpeg,number_plate,496,287,0.27419354838709675,0.5365853658536586,0.7600806451612904,0.7665505226480837,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/fe226788-616e-4c5c-8b3c-99dc7e7265cd___images5-500x500.jpg.jpeg,number_plate,443,332,0.060948081264108354,0.11144578313253012,0.9683972911963883,0.39156626506024095,0.022573363431151242,0.463855421686747,1,0.8072289156626506,,"null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/a970d6e0-5948-4412-a1ec-67c5240722a8___images-gallery-misc4-250x250.jpg.jpeg,number_plate,250,166,0.024,0.19879518072289157,0.88,0.7469879518072289,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/bff789cd-2d58-4399-a55e-33be55f313e3___IMG_0472.jpg.jpeg,number_plate,700,525,0.38142857142857145,0.6133333333333333,0.7128571428571429,0.7828571428571428,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/a95a0d9d-5d40-4abb-bd3e-6c6d94bef5b1___IMG_3310.jpg.jpeg,number_plate,400,300,0.3375,0.3933333333333333,0.8,0.6566666666666666,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/0c9ebe94-827d-4c74-9950-6816e70d1bab___IMG_8883.jpg.jpeg,number_plate,500,333,0.334,0.3003003003003003,0.7,0.4924924924924925,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/e1d7921f-5e58-46c7-b4f9-9fd4585508f1___IMG_9072.jpg.jpeg,number_plate,640,555,0.6921875,0.4594594594594595,0.9984375,0.6252252252252253,0.046875,0.5459459459459459,0.190625,0.5927927927927928,,"null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/dfafd4ef-5592-41d9-9cbb-fa6a4e03831e___IMG_9082.jpg.jpeg,number_plate,610,338,0.31475409836065577,0.16272189349112426,0.9967213114754099,0.6183431952662722,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/6f78077e-a3a1-4fb9-89ba-5870d75ccdb8___Innova_Crysta_Car_Euro_number_Plates.jpg.jpeg,number_plate,500,306,0.312,0.3202614379084967,0.598,0.5032679738562091,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/b4eb91cd-3e77-40c2-bbe6-13d42f2ea4ba___INNOVA_Euro_Number_Plates.jpg.jpeg,number_plate,500,350,0.276,0.3914285714285714,0.756,0.5942857142857143,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/d48a0a29-8f29-4ced-b395-4c959aec7722___kejriwal.jpg.jpeg,number_plate,500,139,0.028,0.09352517985611511,0.998,0.8345323741007195,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/8c4371ee-a997-4b21-82c4-cb5e767c4d06___kia-sorento-spied-in-India.jpg.jpeg,number_plate,660,432,0.34393939393939393,0.41435185185185186,0.5787878787878787,0.5277777777777778,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/bd742e42-bacc-430e-b9aa-9df666f5d9b3___kicker-647_010517112446.jpg.jpeg,number_plate,647,404,0.30139103554868624,0.4876237623762376,0.4714064914992272,0.6361386138613861,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/07064c2c-2aa3-4419-91a4-92916de8e54c___mahindra-scorpio-old-car-500x500.jpg.jpeg,number_plate,500,415,0.408,0.6481927710843374,0.714,0.9132530120481928,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/af36405d-be93-4c8c-b1b2-5a0832535eeb___main-qimg-4caf07f4dfd9e2a2d279ddd54fb91986-c.jpg.jpeg,number_plate,602,339,0.1777408637873754,0.45132743362831856,0.42358803986710963,0.6076696165191741,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/2424211e-e6ba-4478-8ed1-6a04e25499c7___main-qimg-7673aeac86d0ef987deb837552c5dd4c-1.png,number_plate,602,370,0.21262458471760798,0.7621621621621621,0.5099667774086378,0.8675675675675676,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/c2feb2b7-fbb3-4e1e-ad48-cc8112a1ab3f___Maruti_R3_On_Test.jpg.jpeg,number_plate,500,332,0.31,0.6054216867469879,0.656,0.8253012048192772,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/175ff546-0679-4cbb-ab03-acfcd96877b7___Maruti_Wagon_R_Rear.jpg.jpeg,number_plate,583,450,0.307032590051458,0.5822222222222222,0.6775300171526587,0.7488888888888889,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/41de2ad0-3785-488e-9f1f-75b76f446cc7___Maruti-Alto-K10-Photos-2.jpg.jpeg,number_plate,450,417,0.2822222222222222,0.6954436450839329,0.6866666666666666,0.8776978417266187,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/e204c50d-b861-4f68-827f-575351d150b4___Maruti-Baleno-RS-4.jpg.jpeg,number_plate,505,343,0.047524752475247525,0.6034985422740525,0.29306930693069305,0.7376093294460642,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/d9023f53-f90d-4b98-bd52-30796777ddcf___Maruti-Suzuki-Baleno-hatchback-56545.jpg.jpeg,number_plate,389,267,0.5604113110539846,0.5767790262172284,0.8097686375321337,0.6966292134831461,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/fd0140cc-e887-43b8-a439-24877ea77670___Maruti-Suzuki-Baleno-Number-Plates-Design.jpg.jpeg,number_plate,500,274,0.292,0.48905109489051096,0.79,0.7153284671532847,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/13ffaad4-a186-46bd-ae5d-924d1c8d7c50___maruti-suzuki-Baleno-RS-pics-48.jpg.jpeg,number_plate,800,485,0.7975,0.6948453608247422,0.93625,0.797938144329897,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/fb939bb1-5257-4879-bafb-539472ffb73d___Maruti-Suzuki-Brezza-Number-Plates-Design.jpg.jpeg,number_plate,484,456,0.3677685950413223,0.44956140350877194,0.7231404958677686,0.6008771929824561,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/ec4bde57-11dd-4d59-96ae-b5d3b28afda5___Maruti-Suzuki-Celerio-Back-Number-Plates-Design.jpg.jpeg,number_plate,500,376,0.22,0.4920212765957447,0.876,0.7393617021276596,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/b78259be-7ef5-4499-b9a2-2b8a37660e8b___Maruti-Suzuki-Celerio-Front-Number-Plates-Design.jpg.jpeg,number_plate,960,720,0.32916666666666666,0.38472222222222224,0.74375,0.5361111111111111,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/49bdf0d9-4e64-41eb-9c19-eabdc4afb051___Maruti-Suzuki-Ciaz-Photos-30.JPG.jpeg,number_plate,600,337,0.315,0.3857566765578635,0.595,0.5400593471810089,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/377b225b-e978-4e7c-8e5e-f10d8effc336___Maruti-Suzuki-Ignis-Rear-view-94486.jpg.jpeg,number_plate,600,337,0.27,0.6735905044510386,0.52,0.8130563798219584,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/ed6ee171-691a-4563-a79d-4f47d8ce9f85___Maruti-Suzuki-SCross-Exterior-80675.jpg.jpeg,number_plate,600,337,0.19166666666666668,0.7655786350148368,0.6916666666666667,0.9881305637982196,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/1438b735-2d21-4879-8ed4-e5fa086e70c8___Maruti-Suzuki-Swift-Dzire-1.jpg.jpeg,number_plate,506,407,0.35375494071146246,0.6511056511056511,0.6798418972332015,0.7886977886977887,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/5747d3e8-4dd0-435f-942d-34b84f03344c___Maruti-Suzuki-Swift-Number-Plates-Design.jpg.jpeg,number_plate,500,430,0.278,0.5604651162790698,0.684,0.7302325581395349,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/e29b6eea-504a-4da2-8503-5bd3443f3bd8___maruti-suzuki-wagon-r-front-left-rim.jpg.jpeg,number_plate,350,197,0.2714285714285714,0.4873096446700508,0.5714285714285714,0.7157360406091371,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/ed9cd3b2-76a2-4cc8-9e4e-76d50ad1ff68___maruti-suzuki-wagon-r-hood-open-view.jpg.jpeg,number_plate,350,467,0.34285714285714286,0.5653104925053534,0.6571428571428571,0.6402569593147751,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/5a4780bf-d2af-4f19-a36b-65004cd06b3d___maruti-suzuki-wagon-r-rear-left-rim.jpg.jpeg,number_plate,350,263,0.26,0.5247148288973384,0.5085714285714286,0.6463878326996197,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/bbf22d00-3dd6-4338-b701-264e0c0c0aff___Maruti-Swift-DZire-Photos-1.jpg.jpeg,number_plate,591,479,0.3011844331641286,0.4551148225469729,0.6751269035532995,0.6200417536534447,,,,,,"extras:null
"
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb0646e9cf9016473f1a561002a/20dd73fd-9e05-4bdc-b380-d8148b194ae7___Maruti-Swift-Number-Plates-Design.jpg.jpeg,number_plate,960,720,0.328125,0.3888888888888889,0.9145833333333333,0.5458333333333333,,,,,,"extras:null
"
